top1,top2,top3,label
0.9985666871070862,0.0007055430905893445,0.000239649903960526,1.0
0.9985557198524475,0.0005072292988188565,0.00038209889316931367,1.0
0.9984899759292603,0.0006047960487194359,0.0005838925135321915,1.0
0.9991247057914734,0.00028730134363286197,0.00014780164929106832,1.0
0.9899517893791199,0.004251756705343723,0.004202249925583601,1.0
0.9992071986198425,0.00029961278778500855,0.00021028908668085933,1.0
0.9998279809951782,6.87304709572345e-05,5.0628092139959335e-05,1.0
0.9995856881141663,9.742861584527418e-05,8.919874380808324e-05,1.0
0.9959110021591187,0.00261724554002285,0.0009645374957472086,1.0
0.9724581837654114,0.024954089894890785,0.001121921930462122,1.0
0.9997463822364807,0.00013338438293430954,3.8458980270661414e-05,1.0
0.9991405010223389,0.00018238931079395115,0.0001713627716526389,1.0
0.993707001209259,0.003033449873328209,0.002243591006845236,1.0
0.9386712908744812,0.017735270783305168,0.014636487700045109,1.0
0.9996751546859741,0.00018795460346154869,4.399075623950921e-05,1.0
0.9960684776306152,0.0024508023634552956,0.0008243718766607344,1.0
0.9931594133377075,0.0038346510846167803,0.0013960470678284764,1.0
0.998594343662262,0.0006260477821342647,0.0006012928206473589,1.0
0.9326356053352356,0.06350348889827728,0.0022955690510571003,1.0
0.9961057305335999,0.0014629124198108912,0.0013109291903674603,1.0
0.9979245662689209,0.0011987484758719802,0.0003368485195096582,1.0
0.9977839589118958,0.0008364386740140617,0.00044215228990651667,1.0
0.9982759952545166,0.0011569401249289513,0.00014851999003440142,1.0
0.9951274394989014,0.002026847330853343,0.0014716505538672209,1.0
0.9997648596763611,6.606183160329238e-05,6.215618486749008e-05,1.0
0.9999196529388428,2.5175628252327442e-05,2.1207506506470963e-05,1.0
0.7004584670066833,0.13647346198558807,0.09462908655405045,1.0
0.9998924732208252,3.249012297601439e-05,2.653076808201149e-05,1.0
0.9983969330787659,0.0006656565819866955,0.00031255665817297995,1.0
0.9994500279426575,0.00027193836285732687,0.00019643425184767693,1.0
0.9995929598808289,0.00021474606182891876,6.174673035275191e-05,1.0
0.9946827292442322,0.002211544429883361,0.0011884447885677218,1.0
0.9984423518180847,0.0009530960232950747,0.00023049752053339034,1.0
0.9985394477844238,0.00045484499423764646,0.000454842607723549,1.0
0.9992769360542297,0.00025717512471601367,0.00019425747450441122,1.0
0.9996408224105835,0.0002294078003615141,8.233750850195065e-05,1.0
0.9877707958221436,0.004597263876348734,0.004059613682329655,1.0
0.9965605139732361,0.0017272398108616471,0.0010486269602552056,1.0
0.9998445510864258,7.696465763729066e-05,3.483672844595276e-05,1.0
0.9995546936988831,0.00016679297550581396,0.0001436488382751122,1.0
0.9997673630714417,0.0001056103574228473,6.712426693411544e-05,1.0
0.9992400407791138,0.000259411841398105,0.00012422489817254245,1.0
0.9982274174690247,0.0011990494094789028,0.00019697254174388945,1.0
0.9997310042381287,0.0001189969916595146,4.600198371917941e-05,1.0
0.9697937369346619,0.028266146779060364,0.0014382132794708014,1.0
0.9995455145835876,0.0002259961620438844,0.00017054514319170266,1.0
