top1,top2,top3,label
0.24807587265968323,0.16090866923332214,0.15130066871643066,1.0
0.3027627170085907,0.29923978447914124,0.24230645596981049,1.0
0.85846346616745,0.1336013376712799,0.003312822664156556,1.0
0.33873528242111206,0.1632242053747177,0.1591775119304657,1.0
0.7216870188713074,0.11027100682258606,0.07438112050294876,1.0
0.24610967934131622,0.14961634576320648,0.14667671918869019,1.0
0.759742259979248,0.08605819940567017,0.07697974890470505,1.0
0.2581046521663666,0.25515973567962646,0.1326935738325119,1.0
0.5247710943222046,0.190854012966156,0.09714531153440475,1.0
0.30968165397644043,0.3014606237411499,0.14711850881576538,1.0
0.47691023349761963,0.23816290497779846,0.12468824535608292,1.0
0.20425252616405487,0.17777417600154877,0.16289305686950684,1.0
0.6769348978996277,0.1500636488199234,0.06960612535476685,1.0
0.3617499768733978,0.34421443939208984,0.13094881176948547,1.0
0.30148282647132874,0.22407430410385132,0.17619313299655914,1.0
0.5130342245101929,0.24589528143405914,0.06794515252113342,1.0
0.6188033819198608,0.22300240397453308,0.08691754937171936,1.0
0.45724841952323914,0.29875653982162476,0.07049345225095749,1.0
0.20567597448825836,0.1488059163093567,0.13876409828662872,1.0
0.4074181616306305,0.18780601024627686,0.17602437734603882,1.0
0.2770256996154785,0.26942744851112366,0.20118196308612823,1.0
0.6974011063575745,0.2223660796880722,0.03109370358288288,1.0
0.33670637011528015,0.24124903976917267,0.1746295839548111,1.0
0.2995709776878357,0.21562661230564117,0.1774582862854004,1.0
0.33969444036483765,0.23412656784057617,0.1834077537059784,1.0
0.4435034692287445,0.28695791959762573,0.06091831251978874,1.0
0.46078503131866455,0.3199928104877472,0.1115039587020874,1.0
0.5775101780891418,0.23096033930778503,0.13372255861759186,1.0
0.47661322355270386,0.17760416865348816,0.16579033434391022,1.0
0.5992327928543091,0.13101118803024292,0.11469188332557678,1.0
0.3219407796859741,0.2744506895542145,0.25064870715141296,1.0
0.3103782534599304,0.24651236832141876,0.17135006189346313,1.0
0.637096107006073,0.19560861587524414,0.11944238096475601,1.0
0.3614562451839447,0.2764665484428406,0.27085405588150024,1.0
0.21796388924121857,0.19023296236991882,0.12857769429683685,1.0
0.542928159236908,0.2968229651451111,0.09515220671892166,1.0
0.5770422220230103,0.14251771569252014,0.1267053633928299,1.0
0.3612459897994995,0.1707105040550232,0.15227854251861572,1.0
0.7429795265197754,0.10120213031768799,0.03800548240542412,1.0
0.3585829734802246,0.21353793144226074,0.14517995715141296,1.0
0.6234455704689026,0.20604954659938812,0.11441288143396378,1.0
0.2990148961544037,0.1623646318912506,0.1265447735786438,1.0
0.4993923604488373,0.3019687831401825,0.08114854991436005,1.0
0.4256519079208374,0.21916741132736206,0.1288856714963913,1.0
0.6636945605278015,0.12316959351301193,0.11319630593061447,1.0
0.2635365128517151,0.22590044140815735,0.17350812256336212,1.0
0.4891241192817688,0.13683469593524933,0.09273868799209595,1.0
0.4656333327293396,0.3168717622756958,0.08794882148504257,1.0
0.6089665293693542,0.2318183332681656,0.0671810582280159,1.0
0.48656973242759705,0.31859666109085083,0.16399364173412323,1.0
0.3044666647911072,0.30253076553344727,0.15782798826694489,1.0
0.46112260222435,0.35444125533103943,0.07153187692165375,1.0
0.31371843814849854,0.2073972076177597,0.1497141271829605,1.0
0.8841456770896912,0.08527350425720215,0.016815971583127975,1.0
0.7380198240280151,0.1286417543888092,0.08406688272953033,1.0
0.22791236639022827,0.15791098773479462,0.1572076827287674,1.0
0.2091563493013382,0.15232649445533752,0.14775726199150085,1.0
0.3396473228931427,0.226334348320961,0.16806642711162567,1.0
0.6450849771499634,0.11834317445755005,0.08882372826337814,1.0
0.568336009979248,0.16083656251430511,0.08374376595020294,1.0
0.7805567979812622,0.08999524265527725,0.040638696402311325,1.0
0.29408562183380127,0.29187270998954773,0.1435973048210144,1.0
0.31257855892181396,0.2893128991127014,0.18534009158611298,1.0
0.17584508657455444,0.1756894439458847,0.17166566848754883,1.0
0.44049397110939026,0.3510630428791046,0.0453302375972271,1.0
0.3254931569099426,0.31714484095573425,0.19395317137241364,1.0
0.6211004853248596,0.1760961413383484,0.14065665006637573,1.0
0.5094382166862488,0.1581377387046814,0.13509202003479004,1.0
0.9229403138160706,0.037657659500837326,0.015304659493267536,1.0
0.3121003806591034,0.2018207609653473,0.19028159976005554,1.0
0.7700384855270386,0.10724902898073196,0.05898540839552879,1.0
0.8819834589958191,0.0712670311331749,0.025751972571015358,1.0
0.33295270800590515,0.1552889496088028,0.13126197457313538,1.0
0.6842392086982727,0.1080000102519989,0.07026892900466919,1.0
